Order_ID,Area,City,Region_Name,Restaurant_Name,Price_Category,Price,Popularity_Index,Popularity,Avg ratings,Total ratings,Rating_Category,Demand_Category,Food type,Cuisine_Count,Address,Delivery_Time_Mins,Delivery_Category
96389,Patel Nagar,Surat,Surat - Patel Nagar,Darshan Restaurant,Medium,500,0.42,Low,3.9,20,Average,Normal,North Indian,1,Nr Gajera Circle,48,Standard
96511,Ashok Nagar,Bangalore,Bangalore - Ashok Nagar,Oye Kulcha!,Medium,200,2.16,High,2.9,80,Poor,Normal,"North Indian,Punjabi,Street Food,South Indian",4,Magrath Road,37,Standard
96579,Hadapsar,Pune,Pune - Hadapsar,Deepa'S Mess,Medium,200,1.37,Moderate,4.4,100,Good,Normal,Indian,1,Magarpatta,73,Slow
96772,Bidhannagar,Kolkata,Kolkata - Bidhannagar,Chennai Square,Medium,500,16.95,Very High,4.6,1000,Excellent,High Demand,South Indian,1,Broadway Mall Carnival Cinemas & Big Bazaar Building Block Ib,59,Standard
97063,Adajan,Surat,Surat - Adajan,Cake It Out,Medium,300,2.13,High,4.5,100,Excellent,Normal,"Desserts,Ice Cream",2,Nr Mahalaxmi Temple,47,Standard
97115,Ambawadi,Ahmedabad,Ahmedabad - Ambawadi,Gita Samosa Centre,Medium,250,2.94,High,4.3,100,Good,Normal,"Snacks,Fast Food",2,Ambavadi,34,Standard
97131,Varachha,Surat,Surat - Varachha,Bs Mysore Dosa,Medium,200,1.14,Moderate,3.8,50,Average,Normal,"Fast Food,Chinese",2,Lh Road,44,Standard
97147,Uttran,Surat,Surat - Uttran,B & G Food Campus,Medium,200,0.45,Low,3.7,20,Average,Normal,Fast Food,1,Utran,44,Standard
97170,Teynampet,Chennai,Chennai - Teynampet,Snofield,Medium,250,0.93,Low,4.5,50,Excellent,Normal,Ice Cream,1,Royapettah,54,Standard
97272,Shivajinagar,Pune,Pune - Shivajinagar,Ramsar Bakery,Low,150,3.7,High,4.1,100,Good,Normal,"Desserts,Fast Food,Bakery",3,Shivaji Nagar,27,Fast
97301,Ghorpadi,Pune,Pune - Ghorpadi,Ganesh Bhavan Sweets And Snacks,Low,100,2.04,High,4.4,100,Good,Normal,"Fast Food,Sweets,Snacks",3,B.T. Kawade Road,49,Standard
97724,Kothrud,Pune,Pune - Kothrud,Hari Om Juice Bar,Medium,200,1.67,Moderate,2.9,80,Poor,Normal,"Fast Food,Beverages",2,Kothrud,48,Standard
98251,Kurla,Mumbai,Mumbai - Kurla,Food Wonder Snacks And Chaat,Medium,350,2.05,High,2.9,80,Poor,Normal,"North Indian,Fast Food,South Indian",3,Ghatkopar Vikhroli,39,Standard
98926,Ghatkopar,Mumbai,Mumbai - Ghatkopar,Jhama Sweets,Low,150,2.7,High,4.4,100,Good,Normal,"Sweets,Chaat",2,Ghatkopar East,37,Standard
99161,Mylapore,Chennai,Chennai - Mylapore,Vb Sweets And Snacks,Medium,200,1.25,Moderate,2.9,80,Poor,Normal,"Sweets,Snacks",2,Mylapore,64,Slow
99291,Ellisbridge,Ahmedabad,Ahmedabad - Ellisbridge,Hari Om Chole Puri,Medium,300,3.23,High,4.2,100,Good,Normal,North Indian,1,Ellis Bridge,31,Standard
99672,Vastrapur,Ahmedabad,Ahmedabad - Vastrapur,Rudu Kathiawad,Medium,200,2.13,High,3.3,100,Average,Normal,"Gujarati,Punjabi,Thalis,Indian,Beverages,Sweets,Jain,Salads,Home Food",9,Vastrapur,47,Standard
99734,Hirabaugh,Surat,Surat - Hirabaugh,Chakabhai Bhelwala,Low,100,0.96,Low,4.1,50,Good,Normal,Fast Food,1,Hirabaug,52,Standard
99886,Rohini,Delhi,Delhi - Rohini,New Punjabi Dhaba,Medium,300,1.06,Moderate,3.3,50,Average,Normal,North Indian,1,Rohini,47,Standard
99983,Memnagar,Ahmedabad,Ahmedabad - Memnagar,Roti Da Wraps,Medium,250,0.45,Low,4.1,20,Good,Normal,"Snacks,Fast Food",2,Himalaya Mall Gurukul,44,Standard
100139,Kurla,Mumbai,Mumbai - Kurla,Sweet Bengal,Low,150,1.67,Moderate,4.7,50,Excellent,Normal,"Sweets,Indian,Snacks,Desserts",4,Maganlal Nathu Road,30,Fast
100599,Laxmi Encleve - Katargam,Surat,Surat - Laxmi Encleve - Katargam,Shubh Laxmi,Medium,400,1.82,Moderate,4.1,100,Good,Normal,"Fast Food,Chaat,South Indian,North Indian,Desserts,Beverages",6,Katargam - Laxmi Enclave,55,Standard
100825,Lake Gardens,Kolkata,Kolkata - Lake Gardens,New Kalpana Mistanna Bhander,Medium,200,13.33,Very High,4.7,1000,Excellent,High Demand,Desserts,1,162/C/408Lake Gardens,75,Slow
101420,Kalighat,Kolkata,Kolkata - Kalighat,Maharani,Medium,400,17.54,Very High,4.6,1000,Excellent,High Demand,Fast Food,1,Sarat Bose Road,57,Standard
101442,Kothrud,Pune,Pune - Kothrud,Shri Swami Samartha Pure Veg,Medium,450,18.52,Very High,3.7,1000,Average,Normal,"North Indian,Chinese,Biryani,Desserts",4,Kothrud,54,Standard
101484,Uppal,Hyderabad,Hyderabad - Uppal,Hotel Surabhi Udupi Veg,Low,150,17.24,Very High,4.2,1000,Good,High Demand,South Indian,1,Venkateshwara Colony,58,Standard
102324,Jayanagar,Bangalore,Bangalore - Jayanagar,Kapoor'S Cafe,Medium,500,9.8,Very High,4.1,500,Good,Normal,North Indian,1,Opposite To Reliance Fresh,51,Standard
103057,Beleghata,Kolkata,Kolkata - Beleghata,Crazy 4 Cakes,Medium,200,0.45,Low,3.9,20,Average,Normal,Desserts  Bakery  Fast Food,1,Subhas Sarobar Park,44,Standard
104122,Jam Bagh,Hyderabad,Hyderabad - Jam Bagh,Scoops Tiffin,Low,100,3.23,High,4.2,100,Good,Normal,South Indian,1,Begum Bazaar,31,Standard
104124,Kachiguda,Hyderabad,Hyderabad - Kachiguda,Shree Ganesh Darshini,Low,150,3.33,High,3.6,100,Average,Normal,South Indian,1,Barkatpura,30,Fast
104306,Shivajinagar,Pune,Pune - Shivajinagar,Green Signal.,Medium,500,0.45,Low,4.4,20,Good,Normal,"Chinese,Continental,Indian,North Indian",4,Deccan Gymkhana,44,Standard
104317,Krishan Vihar,Delhi,Delhi - Krishan Vihar,Apni Rasoi,Medium,300,2.86,High,4,100,Good,Normal,"North Indian,Chinese,Tandoor,Snacks,Pastas",5,Budh Vihar,35,Standard
104342,New Textile Market,Surat,Surat - New Textile Market,P. Hotel Bhagat Tarachand,Medium,400,2.56,High,4.1,100,Good,Normal,"North Indian,Chinese,Punjabi",3,New Textile Market,39,Standard
104519,Pankaj Nagar,Surat,Surat - Pankaj Nagar,Mahalakshya Live Ice Cream & Thick Shakes,Low,150,10,Very High,4.4,500,Good,Normal,"Desserts,Beverages",2,Palanpur Jakatnaka,50,Standard
104769,Tagore Garden Extension,Delhi,Delhi - Tagore Garden Extension,Tite Da Dhaba,Medium,200,15.63,Very High,4.1,1000,Good,High Demand,North Indian,1,Ragubir Nagarshivaji College Road,64,Slow
105167,Shivaji Nagar,Bangalore,Bangalore - Shivaji Nagar,Bhartiya Jalpan,Medium,270,12.5,Very High,4.3,500,Good,Normal,"North Indian,Fast Food,Punjabi,Beverages,Desserts",5,Commercial Street,40,Standard
105280,Pal Gam,Surat,Surat - Pal Gam,The Galaxy Revolving Restaurant,High,800,0.86,Low,4.3,50,Good,Normal,"Fast Food,Chinese,North Indian",3,Pal,58,Standard
105291,Naranpura,Ahmedabad,Ahmedabad - Naranpura,Anand Bhajipav And Pulav,Medium,300,0.5,Low,3.7,20,Average,Normal,"Fast Food,North Indian",2,Naranpura,40,Standard
105296,Gopipura,Surat,Surat - Gopipura,Jai Shankar Lassi,Low,100,0.65,Low,4.3,20,Good,Normal,Beverages,1,Nr Gujarat Mitra Press Chowk,31,Standard
105418,Nangloi,Delhi,Delhi - Nangloi,Banke Bihari Restaurant,Medium,300,1.85,Moderate,3.6,100,Average,Normal,"Street Food,Desserts",2,Nangloi,54,Standard
105985,Katargam,Surat,Surat - Katargam,New Maharaja Restaurant,Medium,350,1.67,Moderate,2.9,80,Poor,Normal,Fast Food,1,Katargam Darwaja,48,Standard
106021,Vesu,Surat,Surat - Vesu,La Pizza Treno,High,600,1.38,Moderate,2.9,80,Poor,Normal,Italian,1,Vesu,58,Standard
106025,Surat,Surat,Surat - Surat,Hotel Modern,Medium,300,2.56,High,4,100,Good,Normal,"Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,North Indian,Beverages",12,Hira Moti Market,39,Standard
106033,Karve Nagar,Pune,Pune - Karve Nagar,Potoba,Medium,300,9.09,Very High,4.4,500,Good,Normal,"Maharashtrian,North Indian,Chinese",3,Kothrud,55,Standard
106049,Adajan,Surat,Surat - Adajan,The Foodiez Point,Medium,200,0.43,Low,3.9,20,Average,Normal,"Chinese,Combo,Singaporean,Asian",4,Opp Gail Tower,46,Standard
106249,Kasba,Kolkata,Kolkata - Kasba,New Shiv Namkeen And Sweets,Low,150,0.78,Low,4.4,50,Good,Normal,Sweets  Indian,1,Kasba,64,Slow
106402,Paldi,Ahmedabad,Ahmedabad - Paldi,Shriram Dabeli Vada Pav,Medium,200,0.54,Low,4.4,20,Good,Normal,Fast Food,1,Paldi,37,Standard
106424,Ayanavaram,Chennai,Chennai - Ayanavaram,Siva'S Foodie Paradise,Low,99,1.45,Moderate,2.9,80,Poor,Normal,Fast Food,1,Ayanavaram,55,Standard
106745,Santacruz East,Mumbai,Mumbai - Santacruz East,Chutney Plus,Medium,300,0.57,Low,3.9,20,Average,Normal,"Fast Food,South Indian,Indian",3,Bandra West,35,Standard
106756,Kurla,Mumbai,Mumbai - Kurla,One More Bite,Medium,200,1.86,Moderate,2.9,80,Poor,Normal,"Bakery,Desserts,Sweets",3,Kurla,43,Standard
106988,Amroli,Surat,Surat - Amroli,Tulsi Restaurant Amroli,Medium,500,1.85,Moderate,4.3,100,Good,Normal,North Indian,1,Amroli,54,Standard
106990,Adajan,Surat,Surat - Adajan,Happyiezz,Medium,300,1.7,Moderate,2.9,80,Poor,Normal,"Snacks,Beverages,Fast Food",3,Nr Income Tax Office,47,Standard
107046,Ellisbridge,Ahmedabad,Ahmedabad - Ellisbridge,Mahalaxmi Pav Bhaji,Medium,200,17.86,Very High,4.3,500,Good,Normal,North Indian,1,C G Road,28,Fast
107301,Koramangala,Bangalore,Bangalore - Koramangala,Yum In My Tum,Medium,200,9.26,Very High,3.9,500,Average,Normal,"Chinese,Continental,Beverages,Pizzas,Italian,North Indian,Pastas,Desserts,Tibetan,Healthy Food",10,Koramangala,54,Standard
107488,Hirabaugh,Surat,Surat - Hirabaugh,Sonal Bhel & Fast Food,Low,100,1.96,Moderate,3.9,100,Average,Normal,Fast Food,1,Hirabaug,51,Standard
107646,Ellisbridge,Ahmedabad,Ahmedabad - Ellisbridge,Honest,Medium,350,3.13,High,4.3,100,Good,Normal,"North Indian,Fast Food",2,C G Road,32,Standard
107695,Jayanagar,Bangalore,Bangalore - Jayanagar,Tea Villa Cafe,High,1000,1,Moderate,4.2,50,Good,Normal,"Chinese,Continental,Desserts,Fast Food,Italian,Mexican,Pan-Asian",7,Jayanagar,50,Standard
107741,Himayatnagar,Hyderabad,Hyderabad - Himayatnagar,Hotel Akshaya,Medium,300,15.15,Very High,4.3,500,Good,Normal,"South Indian,North Indian",2,Road 7,33,Standard
108098,Shanti Nagar,Bangalore,Bangalore - Shanti Nagar,The Bangalore Cafe,Medium,400,2.5,High,4.1,100,Good,Normal,"North Indian,Chaat,Chinese,Pizzas,Desserts",5,4 Kh Road,40,Standard
108343,Satellite,Ahmedabad,Ahmedabad - Satellite,Chhaswala,Medium,200,2.63,High,4.6,100,Excellent,Normal,"Beverages,Desserts",2,Satellite,38,Standard
108791,Range Hills,Pune,Pune - Range Hills,Aaoji Khhaoji,Medium,500,0.83,Low,4,50,Good,Normal,North Indian,1,Bopodi,60,Standard
108879,Ellisbridge,Ahmedabad,Ahmedabad - Ellisbridge,Jay Jalaram Parotha House,Medium,250,3.45,High,3.9,100,Average,Normal,North Indian,1,Ashram Road,29,Fast
108893,Navjivan,Ahmedabad,Ahmedabad - Navjivan,Jay Shree Jalaram Parotha House,Medium,200,0.44,Low,2.8,20,Poor,Normal,Indian,1,Naranpura,45,Standard
108986,Narayanguda,Hyderabad,Hyderabad - Narayanguda,Nic Natural Ice Creams,Low,120,43.48,Very High,4.5,1000,Excellent,High Demand,"Ice Cream,Desserts",2,Kmit,23,Fast
109194,Varachha,Surat,Surat - Varachha,New Taj Mahal Restaurant,Low,180,2.44,High,3.7,100,Average,Normal,"Punjabi,Chinese",2,Kolsawad,41,Standard
109781,Chembur,Mumbai,Mumbai - Chembur,Jeevan Boarding House,Low,150,2.38,High,4.5,100,Excellent,Normal,"Thalis,Indian",2,Chembur,42,Standard
110129,Chembur,Mumbai,Mumbai - Chembur,Amul Ice Cream Parlour,Medium,200,1.25,Moderate,4.5,50,Excellent,Normal,Ice Cream,1,Chembur,40,Standard
110312,Kurla West,Mumbai,Mumbai - Kurla West,Cakeology,Medium,300,3.23,High,4,100,Good,Normal,"Desserts,Bakery",2,Kurla,31,Standard
110580,Odhav,Ahmedabad,Ahmedabad - Odhav,Jay Shree Sanskar Ice Cream And Lassi Corner,Medium,200,1.06,Moderate,4.4,50,Good,Normal,"Desserts,Beverages",2,Laldarwaja,47,Standard
110634,Navrangpura,Ahmedabad,Ahmedabad - Navrangpura,Prem Mewada Ice Cream,Medium,250,2.78,High,4.2,100,Good,Normal,"Ice Cream,Beverages",2,Navrangpura,36,Standard
110741,Himayatnagar,Hyderabad,Hyderabad - Himayatnagar,Seeta Fruit Juice Centre,Medium,200,2.7,High,3.4,100,Average,Normal,Ice Cream  Beverages,1,Himayath Nagar,37,Standard
110742,Afzal Gunj,Hyderabad,Hyderabad - Afzal Gunj,Jalebiwalas Mithai Bhandar,Medium,300,1.32,Moderate,3.8,50,Average,Normal,Desserts  Bakery,1,Begum Bazaar,38,Standard
110747,Feelkhana,Hyderabad,Hyderabad - Feelkhana,Hotel Mansingh,Medium,250,0.53,Low,4,20,Good,Normal,"North Indian,South Indian,Chinese",3,Begum Bazaar,38,Standard
110751,Khairtabad,Hyderabad,Hyderabad - Khairtabad,Sri Balaji Mithai Bhandar,Medium,300,3.13,High,4.3,100,Good,Normal,Sweets  Desserts  Beverages,1,Saifabad,32,Standard
111033,Bhowanipore,Kolkata,Kolkata - Bhowanipore,Sharma Jalpan,Low,100,1.82,Moderate,4.1,100,Good,Normal,Snacks  Fast Food,1,Near Khalsa High School,55,Standard
111494,Bidhannagar,Kolkata,Kolkata - Bidhannagar,Kouzina Marine,High,1000,1.67,Moderate,4.1,100,Good,Normal,"North Indian,Chinese,Italian,Biryani,Healthy Food,Kebabs,Beverages,Desserts",8,Sector 1 Salt Lake,60,Standard
111495,Tingre Nagar,Pune,Pune - Tingre Nagar,Cafe U N Me,Medium,400,1.07,Moderate,2.9,80,Poor,Normal,"Desserts,Fast Food,Beverages",3,Vishrantwadi,75,Slow
111563,Perambur,Chennai,Chennai - Perambur,Makers Of Milkshakes,Medium,300,0.85,Low,3.8,50,Average,Normal,"Beverages,Desserts",2,Perambur,59,Standard
111619,Sion,Mumbai,Mumbai - Sion,Delight Punjabi Kulfi & Cold Drinks,Medium,300,2.13,High,4.3,100,Good,Normal,Desserts,1,G.T.B Nagar,47,Standard
111637,Abids,Hyderabad,Hyderabad - Abids,Gafoor Ice Cream,Medium,200,0.59,Low,3.7,20,Average,Normal,"Ice Cream,Desserts",2,Mj Market,34,Standard
112136,Washermanpet,Chennai,Chennai - Washermanpet,Hotel Parijatha - G.A Road,Medium,300,9.09,Very High,4.4,500,Good,Normal,"North Indian,South Indian,Chinese,Biryani",4,Washermenpet,55,Standard
112202,Sadashiv Peth,Pune,Pune - Sadashiv Peth,The Habit,Low,150,1.54,Moderate,2.9,80,Poor,Normal,Fast Food,1,Sadashive Peth,52,Standard
112991,Triplicane,Chennai,Chennai - Triplicane,Sarmani Veg Restaurant,Medium,300,2.13,High,4.4,100,Good,Normal,"South Indian,North Indian,Chinese,Tandoor",4,Royapettah,47,Standard
113037,Khairtabad,Hyderabad,Hyderabad - Khairtabad,Us Live Pops,Low,150,1,Moderate,4.8,50,Excellent,Normal,American,1,Begum Bazaar Main Road,50,Standard
113043,Begum Bazar,Hyderabad,Hyderabad - Begum Bazar,Simrats Dhaba,Medium,300,3.23,High,4.1,100,Good,Normal,"North Indian,Chinese",2,Begum Bazaar Main Road,31,Standard
113368,Abids & Koti,Hyderabad,Hyderabad - Abids & Koti,Balaji Vishnu Sweet House,Low,150,2.76,High,2.9,80,Poor,Normal,Sweets,1,Esamiya Bazaar,29,Fast
114033,Egmore,Chennai,Chennai - Egmore,The Patiala House,High,600,22.73,Very High,4.3,1000,Good,High Demand,North Indian,1,Chetpet,44,Standard
114318,Ambawadi,Ahmedabad,Ahmedabad - Ambawadi,Tea Post,Medium,200,3.13,High,4.5,100,Excellent,Normal,Fast Food,1,Ambavadi,32,Standard
114462,Palanpur,Surat,Surat - Palanpur,Helli & Chilli Chinese,Medium,250,0.33,Low,3.9,20,Average,Normal,Chinese,1,Palanpur Canal Road,61,Slow
114912,Paldi,Ahmedabad,Ahmedabad - Paldi,Paldi Juice Corner,Low,150,4,High,4.1,100,Good,Normal,"Beverages,Juices",2,Paldi,25,Fast
114922,Memnagar,Ahmedabad,Ahmedabad - Memnagar,Cafe Hideout,Medium,300,1.6,Moderate,2.9,80,Poor,Normal,"Cafe,Fast Food",2,Memnagar,50,Standard
114937,Surat,Surat,Surat - Surat,Thali Junction,Low,150,2.7,High,3.6,100,Average,Normal,"Thalis,Chinese,North Indian,Punjabi,Combo",5,Althan,37,Standard
115070,Paikpara,Kolkata,Kolkata - Paikpara,Rakshit Sweets,Low,100,16.95,Very High,4.4,1000,Good,High Demand,"Sweets,Snacks",2,Tala Park,59,Standard
115073,Bhowanipore,Kolkata,Kolkata - Bhowanipore,Ice-O-Metry,Medium,250,0.29,Low,3.7,20,Average,Normal,"Desserts,Ice Cream",2,Near - Landsdowne Paddapukur,68,Slow
116825,Erandwane,Pune,Pune - Erandwane,Shri Chaturshringi Mata Snacks Center,Medium,200,12.5,Very High,4.2,500,Good,Normal,Indian,1,Erandwane,40,Standard
117012,Shivajinagar,Pune,Pune - Shivajinagar,Poona Food Truck,Medium,300,1.02,Moderate,4.4,50,Good,Normal,"Continental,Fast Food,Italian",3,Shivaji Nagar,49,Standard
117138,Varachha,Surat,Surat - Varachha,Best Western-Yuvraj,Medium,200,1.6,Moderate,2.9,80,Poor,Normal,"Punjabi,Chinese",2,Gulambaba Compound,50,Standard
117182,Perambur,Chennai,Chennai - Perambur,Soupman Shop,Low,150,1.69,Moderate,4.1,100,Good,Normal,"North Indian,Chinese",2,Perambur,59,Standard
117363,Kachiguda,Hyderabad,Hyderabad - Kachiguda,Makers Of Milkshakes,Medium,300,1.85,Moderate,4.3,50,Good,Normal,Beverages,1,Station Road,27,Fast
117500,Khokhra,Ahmedabad,Ahmedabad - Khokhra,Laxmi Idli Vada Centre,Medium,200,0.43,Low,3.4,20,Average,Normal,"South Indian,Chinese,North Indian",3,Khokhra Maninagar East,46,Standard
117548,Old Wadaj,Ahmedabad,Ahmedabad - Old Wadaj,Ashray,High,550,1.63,Moderate,2.9,80,Poor,Normal,"Chinese,North Indian,Continental",3,Subhash Bridge,49,Standard
117791,Nanpura,Surat,Surat - Nanpura,La Pino'Z Pizza,Medium,300,31.25,Very High,4.2,1000,Good,High Demand,"Pizzas,Italian,Snacks,Desserts,Beverages",5,Old Rto Nanpura,32,Standard
117881,Nungambakkam,Chennai,Chennai - Nungambakkam,Karachi Bakery And Cafe,High,600,20.83,Very High,4.4,1000,Good,High Demand,"Snacks,North Indian,Desserts,Bakery,American,Italian,Sweets",7,Nugambakkam,48,Standard
117904,Chickpet,Bangalore,Bangalore - Chickpet,Homese Just Veg,Medium,200,1.54,Moderate,2.9,80,Poor,Normal,"South Indian,North Indian,Fast Food",3,K.G. Road,52,Standard
118357,Kachiguda,Hyderabad,Hyderabad - Kachiguda,Lassi Shop,Low,100,1.61,Moderate,3.1,50,Average,Normal,"Juices,Ice Cream",2,Kachiguda,31,Standard
118546,Chembur,Mumbai,Mumbai - Chembur,Chelaram Farsan,Low,100,2.08,High,4.4,100,Good,Normal,Snacks  Sweets,1,Chembur,48,Standard
118717,University Area,Ahmedabad,Ahmedabad - University Area,Nini'S Kitchen,High,1000,2.56,High,4.4,100,Good,Normal,"North Indian,Italian,Lebanese,American,Mexican",5,Vastrapur,39,Standard
118742,Isanpur,Ahmedabad,Ahmedabad - Isanpur,Kutchi Karnavati,Low,100,0.47,Low,3.5,20,Average,Normal,"Fast Food,Pizzas,Chinese,Snacks",4,Isanpur,43,Standard
118818,Kadugondanahalli,Bangalore,Bangalore - Kadugondanahalli,Vijayalakshmi Veg,Low,100,1.79,Moderate,4.3,100,Good,Normal,"Chinese,South Indian,Fast Food",3,Nagavara Main Road,56,Standard
118906,Parvat Patiya,Surat,Surat - Parvat Patiya,Kutchi King,Low,100,0.5,Low,3.4,20,Average,Normal,Fast Food,1,Opp Dr World,40,Standard
119009,Tiretti,Kolkata,Kolkata - Tiretti,Banchharam'S,Low,150,2.7,High,4.4,100,Good,Normal,Sweets  Desserts,1,Burrabazar,37,Standard
119014,Udhna,Surat,Surat - Udhna,Ashish Ii Restaurant,Medium,400,0.61,Low,4.5,20,Excellent,Normal,"North Indian,Punjabi,Chinese",3,Althan,33,Standard
119436,Noble Nagar Tenament,Ahmedabad,Ahmedabad - Noble Nagar Tenament,Shri Chamunda Bhojnalaya & Kathiyawadi Dhaba & Punjabi,Medium,300,1.2,Moderate,4,100,Good,Normal,"Combo,Thalis,North Indian,Gujarati,Punjabi,Pizzas,Beverages",7,Galaxy Complex Naroda,83,Slow
119567,Vesu,Surat,Surat - Vesu,Hajoori'S Kulfi,Low,150,1.57,Moderate,2.9,80,Poor,Normal,Desserts,1,Vip Road Vesu,51,Standard
119585,Ganj Peth,Pune,Pune - Ganj Peth,Milan Pure Veg Restaurant,Medium,220,1.47,Moderate,4.4,50,Good,Normal,Indian,1,Bhavani Peth,34,Standard
119596,Padmarao Nagar,Hyderabad,Hyderabad - Padmarao Nagar,Balaji Papalal Mithai Wala,Medium,200,0.94,Low,4.2,50,Good,Normal,"Sweets,Desserts",2,Seethafalmandi,53,Standard
120023,Gandhi Nagar,Bangalore,Bangalore - Gandhi Nagar,M/S. Sukhsagar Hotel Gandhinagar,Medium,200,1.09,Moderate,4.2,50,Good,Normal,North Indian,1,Gandhinagar,46,Standard
120100,Paschim Vihar,Delhi,Delhi - Paschim Vihar,Sgf - Spice Grill Flame (Paschim Vihar),Medium,250,1.85,Moderate,3.7,100,Average,Normal,"North Indian,Fast Food,Chinese",3,Paschim Vihar,54,Standard
120118,Narol,Ahmedabad,Ahmedabad - Narol,Havmor - The Eatery.,Medium,400,0.37,Low,4.1,20,Good,Normal,"Street Food,Desserts,Ice Cream,Beverages",4,Narol,54,Standard
121084,Cambridge Layout,Bangalore,Bangalore - Cambridge Layout,Sendhoor Coffee,Medium,200,21.74,Very High,4.3,1000,Good,High Demand,"South Indian,Indian,Beverages",3,Indiranagar,46,Standard
121172,West Marredpally,Hyderabad,Hyderabad - West Marredpally,Sindh Sahib,Medium,200,1.28,Moderate,4.5,100,Excellent,Normal,Indian,1,Lic Colony,78,Slow
121189,Ambawadi,Ahmedabad,Ahmedabad - Ambawadi,Jalaram Parotta House,Medium,200,2.7,High,3.9,100,Average,Normal,"North Indian,Gujarati",2,Bopal,37,Standard
121212,Hatkeshwar,Ahmedabad,Ahmedabad - Hatkeshwar,Surbhi Restaurant,Medium,350,1.14,Moderate,4.3,50,Good,Normal,"North Indian,Chinese",2,Sabarmati,44,Standard
121267,Vastrapur,Ahmedabad,Ahmedabad - Vastrapur,Gajanand Pauva House,Medium,200,2.63,High,4.5,100,Excellent,Normal,"Street Food,Snacks",2,Vastrapur,38,Standard
121328,Singanpor,Surat,Surat - Singanpor,Thakkar'S- Hotel Jalaram Kathiyawadi,Medium,200,1.92,Moderate,4.1,100,Good,Normal,"Punjabi,Chinese,South Indian,Fast Food",4,Nr D-Mart,52,Standard
121478,Ellisbridge,Ahmedabad,Ahmedabad - Ellisbridge,La Patron Cafe,High,600,2.86,High,3.8,100,Average,Normal,"Mexican,Mediterranean,Fast Food,Chinese,Thai",5,C G Road,35,Standard
121732,Kurla,Mumbai,Mumbai - Kurla,Om Sai Juice And Fast Food,Medium,250,1.32,Moderate,3.9,50,Average,Normal,"Fast Food,Beverages",2,Chembur,38,Standard
121809,Vishala,Ahmedabad,Ahmedabad - Vishala,Punjabi Point,Medium,250,0.44,Low,4.1,20,Good,Normal,North Indian,1,Vasna,45,Standard
121913,Rohini,Delhi,Delhi - Rohini,Vinayak Restaurant,Medium,200,1.67,Moderate,2.9,80,Poor,Normal,Chinese,1,Rohini,48,Standard
121985,Andheri East,Mumbai,Mumbai - Andheri East,Munna Bhel Puri House,Low,99,1.72,Moderate,3.9,100,Average,Normal,Chaat,1,Kurla Road,58,Standard
122371,Visharant Wadi,Pune,Pune - Visharant Wadi,Srushti Garden (Pure Veg),Medium,300,0.78,Low,3.8,50,Average,Normal,Indian,1,Vishrantwadi,64,Slow
122399,Yousufguda,Hyderabad,Hyderabad - Yousufguda,4In Natural Fruit Juice,Medium,250,0.72,Low,4,50,Good,Normal,Juices  Healthy Food,1,Srinagar Colony,69,Slow
122651,T. Nagar,Chennai,Chennai - T. Nagar,Mr. Papdi,Medium,400,0.72,Low,4.2,50,Good,Normal,"North Indian,Chaat,Street Food",3,T Nagar,69,Slow
122882,Dilsukhnagar,Hyderabad,Hyderabad - Dilsukhnagar,Sri Sai Raghavendra Udupi Veg,Low,100,22.22,Very High,4.1,1000,Good,High Demand,"South Indian,Juices,Ice Cream",3,Krishnaveni Nagar,45,Standard
122888,Kilpauk,Chennai,Chennai - Kilpauk,Feastinn,Medium,250,0.39,Low,4.4,20,Good,Normal,"North Indian,Chaat,Pizzas,Beverages",4,Kilpauk,51,Standard
122891,Malleshwaram,Bangalore,Bangalore - Malleshwaram,Malleshwaram Dose Corner,Low,120,9.26,Very High,4.4,500,Good,Normal,"South Indian,Snacks",2,Malleshwaram,54,Standard
122905,T. Nagar,Chennai,Chennai - T. Nagar,Bhakshana By Paati Veedu,High,600,1.45,Moderate,4.5,100,Excellent,Normal,"South Indian,Indian",2,Paati Veedu T.Nagar,69,Slow
123664,Athwa,Surat,Surat - Athwa,Madras Dosa Center,Medium,200,1.82,Moderate,2.9,80,Poor,Normal,Fast Food,1,City Light,44,Standard
123798,Kodambakkam,Chennai,Chennai - Kodambakkam,Hot Chappathies,Low,180,12.99,Very High,4.1,1000,Good,High Demand,"North Indian,Chinese,Biryani,Chaat,Indian,Tandoor",6,Kodambakam,77,Slow
